millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
48429,11:46:18,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4650,0.0000,0.0000,0.0000
48529,11:46:19,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4560,0.0000,0.0000,0.0000
48629,11:46:19,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4550,0.0000,0.0000,0.0000
48732,11:46:19,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4470,0.0000,0.0000,0.0000
48832,11:46:19,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4470,0.0000,0.0000,0.0000
48932,11:46:19,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4340,0.0000,0.0000,0.0000
49035,11:46:19,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4350,0.0000,0.0000,0.0000
49135,11:46:19,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4280,0.0000,0.0000,0.0000
49235,11:46:19,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4240,0.0000,0.0000,0.0000
49335,11:46:19,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4210,0.0000,0.0000,0.0000
49435,11:46:19,SAFETY,7.99,77.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4180,0.0000,0.0000,0.0000
49535,11:46:20,SAFETY,7.99,77.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4160,0.0000,0.0000,0.0000
49635,11:46:20,SAFETY,7.99,77.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4100,0.0000,0.0000,0.0000
49735,11:46:20,SAFETY,7.99,77.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4060,0.0000,0.0000,0.0000
49835,11:46:20,SAFETY,7.99,77.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3970,0.0000,0.0000,0.0000
49938,11:46:20,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4020,0.0000,0.0000,0.0000
50038,11:46:20,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3830,0.0000,0.0000,0.0000
50138,11:46:20,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3900,0.0000,0.0000,0.0000
50238,11:46:20,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3720,0.0000,0.0000,0.0000
50341,11:46:20,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3750,0.0000,0.0000,0.0000
50441,11:46:20,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3640,0.0000,0.0000,0.0000
50541,11:46:21,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3720,0.0000,0.0000,0.0000
50641,11:46:21,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3580,0.0000,0.0000,0.0000
50741,11:46:21,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3620,0.0000,0.0000,0.0000
50844,11:46:21,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3530,0.0000,0.0000,0.0000
50944,11:46:21,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3470,0.0000,0.0000,0.0000
51044,11:46:21,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3420,0.0000,0.0000,0.0000
51144,11:46:21,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3320,0.0000,0.0000,0.0000
51244,11:46:21,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3300,0.0000,0.0000,0.0000
51344,11:46:21,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3170,0.0000,0.0000,0.0000
51444,11:46:21,SAFETY,8.07,81.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3160,0.0000,0.0000,0.0000
51544,11:46:22,SAFETY,8.07,81.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3030,0.0000,0.0000,0.0000
51644,11:46:22,SAFETY,8.07,81.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3010,0.0000,0.0000,0.0000
51744,11:46:22,SAFETY,8.07,81.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2950,0.0000,0.0000,0.0000
51844,11:46:22,SAFETY,8.07,81.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2890,0.0000,0.0000,0.0000
51944,11:46:22,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2790,0.0000,0.0000,0.0000
52044,11:46:22,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2760,0.0000,0.0000,0.0000
52147,11:46:22,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2620,0.0000,0.0000,0.0000
52247,11:46:22,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2640,0.0000,0.0000,0.0000
52347,11:46:22,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2490,0.0000,0.0000,0.0000
52447,11:46:22,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2540,0.0000,0.0000,0.0000
52550,11:46:23,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2370,0.0000,0.0000,0.0000
52650,11:46:23,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2400,0.0000,0.0000,0.0000
52750,11:46:23,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2250,0.0000,0.0000,0.0000
52850,11:46:23,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2180,0.0000,0.0000,0.0000
52950,11:46:23,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2150,0.0000,0.0000,0.0000
53050,11:46:23,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2090,0.0000,0.0000,0.0000
53150,11:46:23,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2000,0.0000,0.0000,0.0000
53250,11:46:23,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1910,0.0000,0.0000,0.0000
53350,11:46:23,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1860,0.0000,0.0000,0.0000
53453,11:46:23,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1730,0.0000,0.0000,0.0000
53553,11:46:24,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1690,0.0000,0.0000,0.0000
53653,11:46:24,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1600,0.0000,0.0000,0.0000
53753,11:46:24,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1520,0.0000,0.0000,0.0000
53853,11:46:24,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1480,0.0000,0.0000,0.0000
53953,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1370,0.0000,0.0000,0.0000
54053,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1320,0.0000,0.0000,0.0000
54153,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1230,0.0000,0.0000,0.0000
54253,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1150,0.0000,0.0000,0.0000
54356,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1090,0.0000,0.0000,0.0000
54456,11:46:24,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0970,0.0000,0.0000,0.0000
54556,11:46:25,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0940,0.0000,0.0000,0.0000
54656,11:46:25,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0840,0.0000,0.0000,0.0000
54756,11:46:25,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0790,0.0000,0.0000,0.0000
54856,11:46:25,SAFETY,8.00,77.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0730,0.0000,0.0000,0.0000
54956,11:46:25,SAFETY,7.98,76.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0710,0.0000,0.0000,0.0000
55056,11:46:25,SAFETY,7.98,76.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0580,0.0000,0.0000,0.0000
55156,11:46:25,SAFETY,7.98,76.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0560,0.0000,0.0000,0.0000
55256,11:46:25,SAFETY,7.98,76.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0530,0.0000,0.0000,0.0000
55356,11:46:25,SAFETY,7.98,76.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0400,0.0000,0.0000,0.0000
55456,11:46:25,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0350,0.0000,0.0000,0.0000
55556,11:46:26,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0240,0.0000,0.0000,0.0000
55659,11:46:26,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0180,0.0000,0.0000,0.0000
55759,11:46:26,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0100,0.0000,0.0000,0.0000
55859,11:46:26,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0030,0.0000,0.0000,0.0000
55959,11:46:26,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9960,0.0000,0.0000,0.0000
56062,11:46:26,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9840,0.0000,0.0000,0.0000
56162,11:46:26,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9820,0.0000,0.0000,0.0000
56262,11:46:26,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9710,0.0000,0.0000,0.0000
56362,11:46:26,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9670,0.0000,0.0000,0.0000
56462,11:46:26,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9600,0.0000,0.0000,0.0000
56562,11:46:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9550,0.0000,0.0000,0.0000
56662,11:46:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9490,0.0000,0.0000,0.0000
56762,11:46:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9430,0.0000,0.0000,0.0000
56862,11:46:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9320,0.0000,0.0000,0.0000
56962,11:46:27,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9270,0.0000,0.0000,0.0000
57062,11:46:27,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9200,0.0000,0.0000,0.0000
57162,11:46:27,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9110,0.0000,0.0000,0.0000
57263,11:46:27,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9070,0.0000,0.0000,0.0000
57363,11:46:27,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9030,0.0000,0.0000,0.0000
57463,11:46:27,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8970,0.0000,0.0000,0.0000
57563,11:46:28,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8890,0.0000,0.0000,0.0000
57663,11:46:28,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8830,0.0000,0.0000,0.0000
57763,11:46:28,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8760,0.0000,0.0000,0.0000
57863,11:46:28,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8700,0.0000,0.0000,0.0000
57963,11:46:28,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8630,0.0000,0.0000,0.0000
58063,11:46:28,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8550,0.0000,0.0000,0.0000
58163,11:46:28,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8510,0.0000,0.0000,0.0000
58263,11:46:28,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8390,0.0000,0.0000,0.0000
58363,11:46:28,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8380,0.0000,0.0000,0.0000
58463,11:46:28,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8240,0.0000,0.0000,0.0000
58563,11:46:29,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8250,0.0000,0.0000,0.0000
58663,11:46:29,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8160,0.0000,0.0000,0.0000
58763,11:46:29,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8130,0.0000,0.0000,0.0000
58863,11:46:29,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8040,0.0000,0.0000,0.0000
58963,11:46:29,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8010,0.0000,0.0000,0.0000
59063,11:46:29,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7910,0.0000,0.0000,0.0000
59163,11:46:29,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7870,0.0000,0.0000,0.0000
59263,11:46:29,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7840,0.0000,0.0000,0.0000
59363,11:46:29,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7770,0.0000,0.0000,0.0000
59463,11:46:29,SAFETY,7.97,75.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7740,0.0000,0.0000,0.0000
59563,11:46:30,SAFETY,7.97,75.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7670,0.0000,0.0000,0.0000
59663,11:46:30,SAFETY,7.97,75.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7610,0.0000,0.0000,0.0000
59763,11:46:30,SAFETY,7.97,75.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7560,0.0000,0.0000,0.0000
59863,11:46:30,SAFETY,7.97,75.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7520,0.0000,0.0000,0.0000
59963,11:46:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7480,0.0000,0.0000,0.0000
60063,11:46:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7420,0.0000,0.0000,0.0000
60163,11:46:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7370,0.0000,0.0000,0.0000
60263,11:46:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7270,0.0000,0.0000,0.0000
60363,11:46:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7270,0.0000,0.0000,0.0000
60463,11:46:30,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7180,0.0000,0.0000,0.0000
60563,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7160,0.0000,0.0000,0.0000
60663,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7090,0.0000,0.0000,0.0000
60763,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7060,0.0000,0.0000,0.0000
60863,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6980,0.0000,0.0000,0.0000
60963,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6950,0.0000,0.0000,0.0000
61063,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6900,0.0000,0.0000,0.0000
61163,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6870,0.0000,0.0000,0.0000
61263,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6810,0.0000,0.0000,0.0000
61363,11:46:31,SAFETY,8.06,81.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6820,0.0000,0.0000,0.0000
61463,11:46:31,SAFETY,8.11,83.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6720,0.0000,0.0000,0.0000
61563,11:46:32,SAFETY,8.11,83.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6760,0.0000,0.0000,0.0000
61663,11:46:32,SAFETY,8.11,83.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6660,0.0000,0.0000,0.0000
61763,11:46:32,SAFETY,8.11,83.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6680,0.0000,0.0000,0.0000
